CartPos,CartVelocity,PoleAngle,PoleVelocity,State,Action,Value
-0.6855434755703262,-0.818223787242041,0.8721226941497962,0.28498717891634184,0,1,968.5959314331924
1.120520793382461,-0.29750653967484647,0.5821654904616179,0.6499319707763865,1,0,949.7220372087309
1.5470603686814728,-0.4473049309669077,-0.575787326574776,-0.03912767147593066,2,0,972.3630796371713
2.2573089377738915,0.9556124663365383,-0.19894543949405977,0.3824930367066619,3,1,951.6542401265019
-1.3646158628809182,0.032017186060407606,0.33540942130363555,-0.35070495922280764,4,0,968.8194999378886
1.8630948447554947,-0.36392124698582745,-0.6127140228731444,-0.5352814670984652,5,0,961.8726903401603
-1.5655856057882438,-0.3949467963964225,-0.1552436718974142,0.6588533344188748,6,1,965.2216601085721
0.5146128630074256,-0.9529432114595517,0.8288593026160175,1.0488286596284213,7,1,947.3265203227525
1.6556245750687377,-1.3046649750396782,0.11327136377407383,-0.8172506402107054,8,0,967.6186285029639
-2.058272758436771,-0.2900827957876314,0.5332234711832595,-0.03945442964472749,9,1,970.2499015186755
0.7736310661399013,-0.13681330330554242,-0.8470743816715723,0.4935495778645391,10,1,967.5031364582268
1.2394915869668326,0.682118213688967,-0.807916829043412,-0.6627111613398251,11,0,951.5946967613932
2.111730500124456,-0.13791323400097655,0.5617656746386207,0.8375466187055332,12,1,947.5622147490366
-1.9446553436106324,-0.8480281190609275,0.3338722152489831,0.7169960163231506,13,1,960.28226246711
-1.9164030895550834,0.3343930333105269,0.23056849185636696,-0.014723330904699477,14,0,969.2952233446201
2.2158148530403876,0.1109096768954916,-0.7607248553971548,-0.18366561404324894,15,0,961.4874591900584
1.893847075201923,0.778256085629956,-0.051215505480136085,-0.33202096967347794,16,0,963.819792557993
1.426402313519197,-0.6027573815585635,-0.1805423836875645,-0.9871527529755006,17,0,963.7536228028698
-1.9076528138021989,1.362074115084646,-0.7317351999015035,-0.5820506945354906,18,0,941.2971903503886
2.2581722222555745,-0.9200570147975318,0.41076129389878396,0.1578192179696817,19,1,971.9949176070861
0.946249570300595,1.073974365168241,-0.7881248750808831,-0.09209558247255939,20,0,960.4054438475156
-0.1175621363438123,-0.24390479986240024,-0.4785347374029097,-0.8238320362955227,21,0,944.6379217857512
0.7181049593975881,-0.476157295668929,-0.39096746686524125,-0.7336724381156171,22,0,963.7392185635372
-0.38942586053483086,0.45756715987170504,0.007821418665722283,0.5138971638764018,23,1,965.6868972931409
0.3945936350000432,0.34899844495925764,0.7738639212800313,-0.17281027077166528,24,1,968.2690008061265
1.345013675631655,-1.3399499687266054,-0.4084609948176103,-0.10176817723151961,25,0,972.9800257079523
0.8113959232670277,0.714046314038769,0.12751221974090754,-0.3401891911234076,26,0,967.2801185304404
2.0351176331222645,1.369100252590977,0.5094008302463039,0.9419549572578917,27,1,938.5415278203241
-0.049745210150549314,0.1556924878886489,-0.7533108781384313,-0.9155961687805523,28,0,654.6518493444831
1.954686783784113,-1.2123992488518682,-0.32303089923426637,-0.2979976599646339,29,0,972.1356591244094
-2.0096590021975196,0.8773391774118017,0.22981345317432925,-0.6862193734935484,30,0,964.9541864076269
-1.2175575714059905,1.3912367804186214,-0.940353051972243,-0.9697442222769592,31,0,940.0069013010586
1.0167820719800764,0.006762386116393727,-0.8792241880703533,0.2962812647360231,32,0,966.7696253453031
-0.5363229948740448,-0.3428565303388032,0.793540791514936,-0.3960328738836032,33,0,970.8093421390388
-1.5433248029232003,-1.2254807056090167,-0.4119910617104818,0.08091651963817861,34,0,976.8940174650078
1.4456672904846164,-0.2861578759433739,0.6597624958141796,-0.6499349805096556,35,0,971.7503919506071
-0.6327397769395671,-0.014211486263375022,-0.49659383958847736,0.3485782137942625,36,1,968.3107139342271
-0.08215200511858169,1.0518011350793488,-0.28665730656928634,0.3275641943824733,37,1,963.9877533781695
1.6863231703279968,0.1606878790926937,-0.19612965262726914,-0.9003470022291218,38,1,867.5767930252831
-0.06616183683581327,-0.5176238628067452,0.45752562581610795,-0.6372603510469027,39,0,973.5081513544166
-0.9623100145368234,0.42462541649886,0.7149927799181458,0.3346099286911228,40,1,961.6863478590249
