CartPos,CartVelocity,PoleAngle,PoleVelocity,State,Action,Value
-0.3227003600582886,-0.8453338009676863,-0.24629249860502006,0.8490381114509612,43,1,983.9692710596206
-1.2695448083700949,0.04096316982094553,0.6000851602021781,-0.9112007747658516,44,0,982.8748247736946
-1.2844352195090654,1.4750041129811038,-0.0500387001125504,0.8563728619250042,45,1,970.7849824347176
-0.4176888217676621,0.9048163868652047,-0.6177124499254305,0.02953243995001658,46,0,993.3872336164756
1.0211796872373191,1.060901684571649,0.06891083063676526,0.4873560357851629,47,1,997.0665110708774
1.4022526332188165,1.6637629881884235,-0.8946050453339186,0.5100345777169119,48,0,995.4117889729469
-0.25971791639191666,1.0003968709548974,0.9614516204372521,-0.01888305544543476,49,0,988.9309871759558
-1.3549475209749795,0.5534623203857683,0.10063428231430993,-0.07740446713465729,50,0,990.7220324100999
-0.5408412396531979,0.7764370199914324,0.9364971581333019,0.6716300488707536,51,1,968.1389554078637
0.6302549037895832,-1.081759851890522,-0.5076783482623002,-0.3087662537650019,52,0,981.9859979602327
0.999746871005767,-1.4811354617520172,0.4897818601058935,-0.2592447364731741,53,0,986.8985332295638
-0.9872987543137788,-0.7500548112059766,-0.13085315747458703,0.5669447560644407,54,1,988.2887738873618
-1.3476031680269607,0.028426174792645482,0.009655168387217377,0.13866533833473782,55,1,990.5023054426542
0.44433405332246,-0.07826721546068559,0.18284888094701898,-0.2632323649467916,56,0,989.9146537788298
-0.8094724844769783,-1.413194734278824,-0.49974554410406113,1.0100794310395984,57,1,985.1974239726942
1.528447737869944,-0.6850569151404848,0.5567840370191118,-0.5534288117119954,58,0,988.3854543025384
-0.763389245713811,0.05742992588172131,-0.9104018945390923,-0.27868328319391195,59,0,978.7649500784054
1.011464994438692,-1.046815652758003,0.03638473807344726,0.5831878112528908,60,1,989.7665628903765
1.4949242688028832,-0.8826442651490326,-0.7885975082704535,-0.7060572250964111,61,0,974.0158122529277
-0.4834359881272245,-0.7965704110613305,-0.3122877768223142,1.0447874555184977,62,1,984.0620586041535
-0.4174294373183334,-0.8448523847103429,0.43192509882174973,0.7935394922663466,63,1,978.4426319022725
1.2270873265993405,0.8326183103526048,0.6321658184355076,-0.6290711148048705,64,0,993.0508821937419
-0.35447623454054883,-0.6354324361594639,-0.24899920639935802,1.0239420685331901,65,1,983.8032792740779
-0.5955457149011341,0.12799564809122596,-0.5118228040365533,0.07151036253820213,66,0,990.5902700718294
-0.5833115625564147,1.0364103072923838,-0.3876774366505127,0.10087298491608011,67,1,994.6463316604886
0.0933402924261237,0.9232005932786486,-0.5202716201151232,-0.5613885599946723,68,0,983.5971811256479
-1.308147604763106,0.13225499292261853,-0.45204726372668913,0.6399252062278876,69,1,989.6183950050877
0.12250925124642419,0.20201239917913685,-0.2682108401979051,0.14213609566793922,70,0,992.9577095533169
-1.409411222068154,-0.18236615459690028,-0.7399314557682161,0.6428187377942113,71,1,988.6925487043253
0.8538304516613223,0.3343270296913153,-0.314267644399645,0.20281091725651848,72,1,994.7754434946362
0.14826339335825467,-0.9389300568566298,0.6342627734623513,-0.9847414056803231,73,0,980.6230507484518
-1.262572940277965,1.0897847543377772,0.16093334127317027,-0.19153561205369612,74,1,992.0189572619392
0.7127621352770339,-0.7517269422881544,0.16660561306420704,-0.5972113414563256,75,0,983.9861745220095
-0.32574078881764873,-1.5566710587073485,-0.3063629996638687,-0.9486889276858074,76,0,970.7734394856561
0.23871834597759659,1.0339881600679552,-0.21659158454587404,-0.061748712019183784,77,0,995.3947792794042
-1.2487614924413173,-1.3602005932039125,0.09295447320126383,-0.44265298348425136,78,0,983.2313904204947
0.10361422881207895,0.6245840699317573,-0.04095706739746364,-0.47160698643607873,79,0,989.4765285792814
-0.11089478505104965,-0.7305432511193399,-0.05041843411554029,0.4862796591429191,80,1,989.2800387537856
-0.9822390917975956,-1.6678760140435702,-0.018108099302182212,0.9605204033361462,81,1,981.2239393788722
0.27329506687110783,0.8769255193747687,0.19731872695569833,-0.5908472820532595,82,0,990.3356972295122
-1.2407251686638745,0.24590700365090126,-0.4027292467797099,-0.4596484001508165,83,0,979.570032244709
1.449154485413167,0.11827440092044922,-0.33146179392745606,-1.0434533607276688,84,1,978.3733147500043
-1.2108373664031205,1.4362319514142585,-0.6587245541105996,-0.4004495227605806,85,0,987.2742669202419
-1.4510502999962727,0.8348149105532656,-0.8671522991644652,-0.18871648245478548,86,0,985.0254708586068
1.5359198054614904,-1.1646212639711844,-4.6841877953730056e-4,0.7924144000969038,87,1,985.4528998360935
0.62330187383741,0.7905454296906956,0.5769977970839449,0.12103942084829249,88,1,994.2714395236533
1.4245288198897186,0.9356414026309853,0.5082123516433172,-0.1975247169055162,89,0,996.8556463963067
-1.119776981846475,0.1669215415759782,-0.006748752837839944,-0.4826598242444979,90,0,986.7126908051646
1.1676146337598317,-0.6454938551591201,-0.7450929214719745,0.41233471676477396,91,1,991.0809786088305
1.133311834143606,-0.3475444794705054,-0.34073047538728113,0.612280477632544,92,1,992.2548213279438
1.3787297415711623,-0.5198607788527663,-0.2977412660609935,-0.8716898979205284,93,0,977.7809085733197
1.3202587739074974,-0.9630597879270737,-0.28054638678167443,0.7774781109863306,94,1,989.8413759050579
0.40287914165420174,-0.2707109752487654,0.011025009086412822,1.035142930576927,95,1,981.7248617501648
-0.233848856222326,0.8144184214275156,-0.4585227895218371,-0.29334915829409614,96,0,987.7129727470867
-0.8045656477952262,0.768540578493807,0.3446087161776421,0.9719445620018766,97,0,952.1030812663928
0.33430328646890606,0.4606882360162051,-0.47645636657251733,-0.6849027372745489,98,0,977.8200318810243
1.0169742579815375,-1.039809925687937,0.008206372931581257,-0.3875170329442921,99,0,985.6450841631307
0.12955259852675932,0.9256203912329467,0.5458119258405181,0.05917724587784149,100,1,994.94235144158
-0.047274725555839385,1.2201585707572409,0.9378484251136118,0.4174296592782926,101,1,987.1657401029548
1.2869558555260627,-1.3811490357334208,-0.8999046283100316,-0.15314307831848759,102,0,981.1890798732718
-0.9745647135662322,-1.2590230848985866,-0.29887313243353575,0.8759373698368624,103,1,985.047323504239
0.8213566984355334,0.8612071620024038,0.7906019890772847,0.15264735223643303,104,1,992.66279925852
-1.0775475141583986,-0.9364776115055197,-0.15999946174912627,0.4474954225187262,105,1,987.3716106368862
1.1725189261680682,-1.4085708711315756,-0.5889477575840679,0.6356669327762908,106,1,988.6220828329162
0.34966695438998974,-1.3952409073167662,-0.3677237817159944,0.16624374441493098,107,0,986.7739697576548
-1.4711902900862757,-1.6108675716171161,-0.8212857826605188,-0.32353655612894483,108,1,969.6236350714545
0.6751157111429857,0.21957362301565533,-0.2579649048356918,-0.05732798842023576,109,0,993.0405040480643
-0.3500608085144245,1.6460237597501508,0.5385936328201705,0.7032016134065481,110,1,944.9360407494744
-0.7381095631448517,-0.20043014321694705,-0.5716895233482684,0.8223930375566285,111,1,986.6776784675815
-0.22348411979730362,0.8211121197440142,0.8359564423971387,-0.9892721085919809,112,0,986.7794093753389
1.5326841511775968,-0.4715157571327548,-0.2174011117807658,0.1823848678684258,113,0,992.3695102037693
-0.5001507675234109,-1.0038969276403995,0.19800341948486258,-0.6889638894502844,114,0,979.7368004039437
-0.726773766466257,-1.5235714110809515,-0.10149305824565515,-0.7698465357747828,115,0,974.0547849386235
0.9562338187896148,0.1085027702956262,-0.3641474983033485,-0.5170395447215961,116,0,986.0883572983001
-1.5359225775803953,0.41797143859043373,0.6738699984379526,-0.7796616442574429,117,0,985.6591435491234
0.7342401218570459,-1.0607475696543458,-0.020873457697197104,0.8899580112291002,118,1,985.3387372937857
-0.5778900246004259,-1.3812983852992096,-0.5053485761825204,0.628370802437135,119,1,987.4559732441182
-0.7053400103724734,-0.008841061730676681,0.09707886716260472,0.8912896825765522,120,1,978.7776804921261
-1.017923750332122,0.12277550771150951,-0.0688254705863047,0.7914396550788609,121,1,982.3458404189413
0.9846432396684119,-0.45140635674106316,-0.06005121256469864,0.12775161264914428,122,0,991.7824838211048
-0.009682933196103046,-0.4510431187152786,0.560232691975854,0.7678309625275468,123,1,979.1619395760335
0.29779402187734444,-0.8041102886666669,-0.21949757032244172,-0.8323610053923117,124,0,975.883494368076
0.22783344583118004,0.7178003935271146,-0.0841166932153696,-0.7698203981876833,125,0,982.5081984686738
1.0396093573719083,0.44575204731350043,-0.5325891725152531,-0.807208894722192,126,0,978.5087450975337
-1.3803998256374002,0.3852311422839806,0.579010223014937,0.51191941987546985,127,1,980.3927552827959
0.29644787334219924,-0.3295510808243763,-0.3325007898902679,-0.9059387073405716,128,0,967.3662558740627
1.390084786803524,-0.007293232209147535,0.5443217791609051,0.3238340982880726,129,1,993.4105740764147
-1.3907914711871363,1.1421473597063885,-0.1416018249134575,-0.989416785023184,130,1,978.7143112285466
0.08039093705526629,1.3443771137619636,0.5170631868292306,0.5435263969898724,131,1,948.2484025469588
-1.0115227780742246,0.6911797656753015,-0.7001424505088568,-0.3135935945805086,132,0,985.4530192849463
-1.262218927694917,1.126257838893899,0.15480828544712497,0.153745735529514,133,1,991.5156962633737
1.4079824985664464,0.8168399129694077,-0.34347617950474085,-0.9745558771629911,134,1,981.6625782939354
0.8500156560230284,-0.544080616551961,0.7554154625895058,-0.340705721230075,135,0,987.5612572830692
-0.9203167243652526,-0.5695316271744857,0.5915547208728472,-0.35498055839255344,136,1,987.8334318866079
0.8434797459845936,-0.26889987054387454,0.2604142526905557,0.06341149722892885,137,1,993.0215232127453
0.6098550823227568,-0.09910190716950569,0.0062073852293849366,-0.889727490862795,138,0,976.8425940159889
-0.8481451235148684,-1.2934672655008548,-0.43577094100504826,-0.12325798126165212,139,0,982.9803699225259
-0.824280064323323,0.9910183297793906,0.9591504076002575,-1.0442619821838846,140,1,985.9270618447792
-0.30525033235360777,1.5222714000369262,-0.30617696476544193,0.6826931659628782,141,1,968.7792363684869
1.199172169555455,1.2621692050831954,-0.1044508404953964,0.3998943909316546,142,1,996.5783371551747
0.276761370065132,0.7341704604968992,0.6185220361576458,-0.9261886392825746,143,1,984.5950665206898
-0.22244630814735727,0.41518514051204486,0.2583086477484492,0.4297113603954214,144,1,992.1301271158776
0.9081018373705949,1.2354022699082623,0.9071111350266389,0.5137297144246311,145,1,956.4196314273088
-0.555013266693862,1.4235230782207944,0.7593859738322006,-0.7819582378802649,146,0,989.6207496643445
-0.4458494953636141,1.5973115643553863,-0.5966743293371242,0.6580463481406661,147,1,980.7114355641775
-1.5154618133140787,1.1149397825607499,-0.5193256538548151,0.0713248298527678,148,1,991.1137058918778
1.0436516515196594,0.7360559641940442,-0.18933317374442543,1.0172682963030122,149,0,977.6294300385144
1.4800318610956604,-0.8748722471814376,-0.3677788924772668,0.24485806392085446,150,0,990.7703428914367
-0.21609885107530888,0.21880759159439078,-0.9630934061219193,-0.687660995879965,151,0,973.3925326221286
0.3151342587758016,-1.0868383485280024,-0.4485622010678461,-0.15500842946047103,152,0,985.2534025885992
0.3601274494123947,1.5798000185703749,-0.37866290068368713,-0.2608039167814719,153,0,993.8633390387105
0.9699368896298916,-0.39398218284216113,-0.6395731951544255,-0.2579307456702312,154,0,984.5666437097698
0.596468946610036,-0.6123775179261718,0.42800818301676674,0.41170928644358273,155,1,990.2133463353197
-1.0905751599801137,0.571225927939769,-0.9417498999575821,0.4504559945122002,156,1,989.7313928211281
-1.3282009478804835,-0.7822210426911943,0.16415344604493537,-0.3949646412443236,157,0,985.2197268620514
0.21556675176082088,1.1032688719136423,-0.1757252296175808,-0.8350547803965118,158,0,982.1321602794937
-0.2576036484692057,-0.747490339696774,0.21922381185001352,0.36548194759406344,159,1,988.0909239504227
-0.5234363538163033,0.5400426834384818,0.34862154574659227,0.103038823912126,160,1,993.054006737369
0.7706003178722814,0.31221663458169396,-0.29781111707660674,0.970183362041373,161,0,986.3300102578737
-0.5456824502903231,-0.8566566879098537,-0.9745294949430744,0.3547418016533299,162,0,986.3349369585228
-1.3895097868311865,-0.5253522203119149,-0.7632007816080841,0.5547316356487738,163,1,988.1030403566037
-0.2231241846946769,-0.5304279295217404,0.502424682902996,0.46429790621980727,164,1,986.565778795052
-1.4761920134186315,0.3597682726639228,0.07160122839413421,0.9931484052929871,165,0,975.4583953840386
-0.8263661670505833,-1.177401258521096,-0.03230542668987607,0.5244230695680839,166,1,986.4424492952905
0.9351292591185443,-1.3842172858480828,0.8163416612808944,-0.3971836307376013,167,0,985.0209752639742
-0.4960926592990293,0.061670846344591315,-0.8877337446173716,0.9290646629171104,168,1,988.5405466367644
0.6179740628574145,1.1864709297169604,-0.2680555764880658,0.3508082485280589,169,1,997.5561797186336
1.398355312272571,-0.30494511991437673,0.2786125235018352,0.38974454028691435,170,1,992.9216702323301
0.47656868281201353,0.7477704901598223,-0.7324199642035517,-0.5501872051220007,171,0,982.2504452602798
-1.4416334237601505,-1.4434290235843192,0.9462802649392836,0.6476858751591461,172,1,976.6237959120626
-0.25975101604665113,-0.014914905434023464,-0.444264125339949,0.4533345970396381,173,1,992.07319627696
-0.2431531834085195,1.2658235988722633,-0.43406978586000966,-0.9265867921008871,174,1,975.8598049373493
0.21290022020665492,-0.4620125205209526,-0.26566350550389456,0.4288093216209556,175,1,991.4692026600488
-1.5432306826638273,-0.6524730309708375,-0.2063531509202449,-0.2952575282530979,176,0,984.2022269493732
-1.3805983381237859,-0.9461636856587193,-0.22196780912952452,0.6013562505224419,177,1,986.0030740174078
0.23796241193672468,-0.3832333311999776,0.5457733188997308,-0.6498093024249605,178,0,986.8643317199183
1.5473724116066871,-1.002576696092752,-0.19979994970292306,-0.04474512518060186,179,0,988.8602531988125
-0.5713625791642641,-1.0699637012177137,-0.1975516356813986,0.03570868984700879,180,0,986.1315502600805
-0.6312337881954074,-1.4454719377027005,0.14560603361198102,0.9318927330703823,181,1,980.2928495109293
0.21882621296681784,1.516113548950792,0.9033118675995667,0.6993202545432631,182,1,757.9646292639503
0.5899686330320618,-1.0566333668335086,-0.41734053614830735,-0.32678229953972654,183,0,982.9867513359121
-0.2628522211031016,0.3105196512668868,0.3540104139104747,-0.6308479577932435,184,0,988.212114763084
-0.04728161787887047,0.35794262951947503,0.3151678332752439,-0.7285671979559886,185,0,986.7965551619816
-0.9279305592568309,-0.381597818122957,-0.8239405428577701,0.44573180548974717,186,1,988.2670402129837
0.6757708316320333,1.1024658868772017,-0.948113567735199,0.47445543469800694,187,1,994.84688910758
-0.16267273305641752,0.9780276793465379,-0.5208807121125953,-0.46467576135129934,188,0,987.2592506712593
1.2380562556872245,-0.7901965856057098,0.46535546423692314,0.9966712563608793,189,1,981.2791624622353
-0.5868596330343067,-0.006713425504468411,-0.8570042181243337,0.3056238734997821,190,0,988.9593325813433
-1.1568965960383295,-1.0679334400631597,0.8956229043710554,0.7758394645868325,191,1,975.7133526240877
-0.38323257704492114,0.42135681919707146,-0.7485243555638393,0.9382313168953652,192,1,985.7706744676301
0.17953664821410897,0.6091527795409496,0.3239529195748232,0.9804859872039071,193,0,978.1708411938824
0.49490658894627254,-1.4216204001470711,-0.5694901993426256,-0.579173269906059,194,0,977.995359490464
0.06852318857746786,0.4553599321011106,-0.8191625357034109,-0.960837721420914,195,0,971.3608914050467
-0.9041058776275562,1.026056262770237,0.5019565214425539,-0.576475230092662,196,0,991.776588592109
-1.0595260151638222,1.448198393873393,0.5932888618752289,0.6909551095925028,197,1,966.497520380316
0.3390611276017005,-0.6607042970664208,-0.9369851141033987,0.4149846309745623,198,1,989.1389600514725
0.823485133667717,0.16383115596071257,0.18104432573149828,0.5422413776629965,199,1,993.058965586405
-1.3162001800511158,-0.3117441485029711,-0.14907690106098645,0.3734725685446268,200,1,989.8710274954911
-0.7188671487886787,0.22650378888840278,-0.817788397276118,0.3505406144651621,201,0,989.8802360818812
-1.306925432600499,0.7564298120735375,0.28365431086593196,0.5990979793756378,202,1,979.5763117097728
0.8218158660474583,-0.8059749231695286,-0.04531478533489648,0.9219810404144885,203,1,982.6571459798126
-0.7876554354767802,0.8322819125826848,0.6888119423900221,-0.6019347821634016,204,0,990.3848592093508
-0.2027648912265002,-0.5249665834248871,-0.5957424829516098,-0.32181982944378756,205,0,982.7782172222089
-0.3557814285972128,-0.8993976453725909,-0.5343912294210401,0.28972029555419926,206,1,988.150794712298
-1.248903199858907,0.8078287117199134,-0.017911815207202697,-0.4742278791513412,207,0,988.1286139295152
1.365746314551297,1.3003176315460483,0.05969545325863963,-0.7212312181066833,208,0,988.8913625170992
0.5661675531179855,-0.6147215526956401,0.7755288092098979,0.6980599085376179,209,1,980.6625654719634
0.0019506676303438061,0.28212359591966296,0.7040531856634744,-0.27023792334619723,210,1,990.8376898394408
-1.0820912259020716,-0.9393189364200875,-0.06275027022149282,-0.03175157557565496,211,0,986.770408610556
1.304767338032907,-0.6096330351469786,0.5656775408846164,-0.5886002645693578,212,0,988.1169629561322
-0.34193400017614634,-0.5789916135988875,0.4328259398446851,0.7075331501700498,213,1,981.0887340602701
-1.4734642140931857,1.436933043073794,-0.7511391491589117,0.14338339568256772,214,0,991.219805150703
-0.3035959630467795,-1.5354915393575155,0.35834900900008865,-1.0092755127896615,215,0,974.6817282058282
1.2193182552398996,1.643369176174072,0.8016548004254409,-0.02202446917749067,216,0,994.6024060406903
-0.14852500222122533,0.9727549911389051,-0.28591115317746785,-0.10474374378906966,217,0,994.6402322153281
-1.2675720003021949,1.3789039546456943,-0.3622157294284903,0.11890681960864166,218,0,992.3075374039792
0.20870892247693554,0.6803455828552571,-0.030988581924821637,0.9911331390217839,219,0,980.4561450972415
-0.3201031051868966,0.3792363495006461,-0.7044234043058497,0.9935387552316928,220,1,987.871386847218
-1.4011536063772958,0.8803051161467105,-0.11351053165208203,-0.0972242246370349,221,0,991.1870500326202
-1.412103178100634,-0.08203919394877944,-0.8479965553456852,0.6155812859725576,222,1,989.2545673842633
-0.8626113654082271,1.324765015945372,0.11602233588880824,0.3755168185513231,223,1,984.1524864056358
1.2348090419011846,0.05248997869318049,0.5328207932840008,-0.11797685876499431,224,1,993.0993438528982
1.1581827985975632,1.1772705423032161,0.665790352210878,-0.13953742046564485,225,1,996.3253668698673
0.9532449451615351,1.2102616527173393,-0.5856823061080545,-0.5121567496174803,226,0,989.3045294828391
1.3403313575456315,-1.336188149289353,-0.7971738579553841,0.5539226885821974,227,0,988.4965631482169
-0.6215388631751368,1.0129855134129389,-0.09109605070651795,-0.7853043673575428,228,0,980.7287107716058
0.0032622669174915057,-0.8134839821419044,-0.3258287694250783,-0.5442960898640374,229,0,981.4820244703715
0.6044306188903893,0.406978852502848,0.841454238226881,0.3658623448401784,230,1,987.3270976310096
1.3555316844215057,-0.282375417634264,0.599378289217668,0.5263951159676786,231,1,986.5309546264813
-0.5341279198470285,-0.944918899554009,0.45751597296834007,-0.7517282968941357,232,0,981.9116886529271
1.5597113304746832,1.5679690242750077,-0.02307823668612741,0.7277944598403482,233,1,996.6180526841741
-0.4352326348702309,-1.3647860251196529,-0.40319961020179185,-0.051327754461284056,234,0,985.5764457063182
-1.148325367965178,1.1449490321418805,-0.8486137127310928,-0.09141500774043575,235,0,987.9201737241453
1.0143987513907333,0.38186198360511814,0.30826909698800975,-0.35958688283934576,236,0,992.4361265617218
-0.5146079868854019,-0.5650818764850256,-0.05065410709275504,0.11519309221660988,237,1,989.0346992293489
1.0589184055503922,-0.15134991492363184,0.036030979684302925,0.7630665464046167,238,1,988.2134584258142
-1.100638736649705,-0.6485523384007401,-0.9569747192838487,0.10192873875151989,239,0,984.4019073623501
-1.0117867793137845,1.4454243191469327,0.2896202059820141,-0.19811483860803383,240,0,993.4526384112714
0.04175534115000508,-0.3702041493187363,-0.5368001677399739,0.446585885388801,241,1,991.5517231841069
0.1712071860073822,-0.1517921254050494,0.20149379371811463,-1.035577692003471,242,0,976.8029809223656
0.4795109825056123,0.30003409345306603,-0.6136865701485424,0.6476889718902119,243,1,993.8060670376883
-1.530896206050652,-0.7468331352621744,0.9682435525084434,0.46898673317248846,244,1,979.4067191026884
0.8872284567883499,-0.7111028217116511,0.024347641249603643,-0.9737717323868091,245,0,977.6541781366182
-0.9516022923656955,0.09056677572330805,0.4683133631198345,-0.797088627544076,246,0,984.7057078012197
0.6141458849538585,0.5096534417443866,-0.473452383518815,-0.6460907119637318,247,0,981.9883104562198
1.0295358796517071,-0.6758834379013592,-0.3999632062848713,0.04323329469942089,248,0,989.8787876460266
-1.2920210184636352,1.027679460047199,0.0038936082316321737,-0.7800710850650509,249,0,981.1319974741025
-0.10737972002258686,-0.2988755303787661,-0.9356706873209529,-0.0570331516712884,250,0,983.7720847988189
0.40579290006140256,0.2228357508429526,0.5883806494434098,-0.3032504451490059,251,1,992.0454555756639
0.7619747537856602,0.06528395388636786,0.5424817670078415,-0.9428011621934672,252,0,983.2515440529354
0.8964355020262557,-1.2357974887720717,0.9408379942135543,-0.2945323022793776,253,0,982.9563337105268
-0.24082406385601343,1.4706686134198597,-0.9078032103900894,-0.5919055985991584,254,0,980.9537165815482
-0.554754689927228,-1.3615264423349969,0.7158081831548366,-0.718651350825734,255,0,984.367338173688
-0.8954095682777822,0.9261022036965622,0.31069000359473514,-0.38894310089296114,256,0,991.8246842530008
0.16395098074440972,-1.5449472110179279,-0.011746919396310875,-0.5608747017308466,257,0,980.8198626932699
0.2610679251537563,0.8293658546195943,-0.5874444585857649,0.3068511891785245,258,1,996.0010960872648
-0.5088911875945291,0.7370668192395213,-0.4010052401560131,-0.10742813886107265,259,0,992.283426189398
0.8938547988079152,0.027713736873105358,0.5697806032291151,0.855328436780155,260,1,983.6497656635049
-0.16662800194977495,-1.1599590830161846,-0.49996780971261856,0.4462450767722449,261,1,987.7203879963325
-0.6174785071683554,0.2534961444564717,-0.5428185863577841,-0.41805014316618866,262,0,983.4537523644815
-0.5923561182482268,-1.3441608068899584,0.9201889954638687,0.8686443975259031,263,1,975.0505860791036
0.4281826983304436,-0.5418349528079524,0.5163229859875992,-0.5982635572213554,264,0,986.3082383094509
-0.42565169023631,-0.16580711432662776,0.37968448971314006,0.35525565256149993,265,1,989.3449944441797
1.0808971313020734,-0.22518955792358827,-0.7628729430122408,-0.9069960362670934,266,0,973.7443533046371
0.6516681085213472,0.2642904028911753,-0.5222469231149245,1.040333862436319,267,1,988.9263986679275
1.4083203903579167,0.9641340996798228,0.06675137656845619,-0.6498191143793379,268,0,990.1168933650915
-0.25640218029581846,0.8622445325699776,0.7961507245575346,0.14683280199904686,269,1,990.2408562739148
1.19897172257408,1.42381678437647,0.2785720363617334,-0.5385876150476723,270,0,995.1898300853213
0.3682991045878907,1.4682157858462284,-0.14771751468749894,-0.7202830559381006,271,0,988.0509985287005
-1.3856984592626187,-1.403596493617999,0.5917082155706354,0.5503676030693528,272,1,979.5500561534791
-0.7507739014600664,-0.28522664459813135,-0.010085987718720983,-0.051356008515727886,273,1,989.5432231277953
0.8767296443057372,-1.166528959103936,-0.7148468444611761,0.1768228269946082,274,0,986.9429641244844
-1.0292407001074757,1.6628195441441875,-0.3986765699647042,-0.7022544383669658,275,0,980.027232363065
0.6207247789013428,1.2899365028292733,-0.9211955433526314,-0.7762155523994392,276,0,980.797566778327
-1.2270980725766027,-0.11997366902475817,-0.12753715346127284,-0.011926491107391994,277,1,989.7037096055809
1.220918742033216,0.34676050223574484,0.6808306460625458,0.25284151310707353,278,1,992.8433884870097
-0.06410360510325966,1.3849040550393235,0.6440928906971014,0.15518145262738023,279,0,982.3764209643651
